experiment,graph_id,graph_type,model,repetition,attack_id,attack_type,strategy,fraction_removed,nodes_removed,gcc_fraction,gcc_size,avg_path_length_gcc,diameter_gcc,global_efficiency,global_clustering,avg_local_clustering,mean_degree,max_degree,degree_std
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.34,102,0.66,198,5.683997333743527,11,0.22432885968110114,0.5776183644189383,0.5807840307840307,6.3232323232323235,10,1.241767092365747
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.36,108,0.64,192,5.6885907504363,11,0.22425336322586464,0.5704358812381554,0.5727513227513227,6.135416666666667,9,1.2129491579296396
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.38,114,0.62,186,5.787213019471084,11,0.22152374620115559,0.5726613738350017,0.5733444273766855,5.967741935483871,9,1.2265136613016974
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.4,120,0.6,180,5.9512725015518315,12,0.21690087001073316,0.5701149425287356,0.5679453262786597,5.766666666666667,9,1.2297244497131143
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.42,126,0.58,174,6.472393860873032,14,0.20680478322495238,0.5762350936967632,0.5703749315818282,5.574712643678161,8,1.2189328657557181
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.44,132,0.56,168,6.6869831765041345,14,0.20225728573141197,0.574468085106383,0.5741780045351474,5.380952380952381,8,1.2668367232783837
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.46,138,0.54,162,6.916417452649337,14,0.19882687795041712,0.5748594787940725,0.5825396825396825,5.271604938271605,8,1.281514783458438
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.48,144,0.51,153,7.835999312005504,20,0.18179737608338592,0.5719298245614035,0.5868589743589744,5.038461538461538,8,1.2551668363139015
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.5,150,0.49,147,8.401826484018265,22,0.17243762719627137,0.5718232044198895,0.5809047619047619,4.76,8,1.1870411394162659
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.52,156,0.47,141,9.097365754812563,22,0.16434662407327602,0.5761285386381025,0.5824570105820106,4.611111111111111,8,1.2253747222284876
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.54,162,0.45,135,10.841127694859038,28,0.15200727910147008,0.5749778172138421,0.5796583850931677,4.3768115942028984,8,1.246461068941711
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.56,168,0.38666666666666666,116,12.286056971514244,33,0.12447476870688257,0.5900195694716243,0.5716630591630592,4.2272727272727275,8,1.3573085505430997
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.58,174,0.17333333333333334,52,8.07918552036199,22,0.08997388192807572,0.6071044133476857,0.5956349206349206,4.111111111111111,8,1.398537911263625
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.6,180,0.16666666666666666,50,7.930612244897959,22,0.09100873945480027,0.6,0.5695634920634921,3.966666666666667,7,1.3780017739062924
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.62,186,0.11,33,5.412878787878788,14,0.06899730709698146,0.6096904441453567,0.5445697577276525,3.824561403508772,7,1.4941148528804706
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.64,192,0.07,21,4.119047619047619,11,0.061051235791630534,0.609375,0.5247354497354497,3.5185185185185186,7,1.3435820109049668
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.66,198,0.07,21,4.119047619047619,11,0.06051022469193703,0.6130952380952381,0.522922502334267,3.3529411764705883,7,1.411764705882353
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.68,204,0.07,21,4.119047619047619,11,0.06007449969621025,0.6297169811320755,0.5184027777777778,3.1875,6,1.3640663779059043
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.7000000000000001,210,0.056666666666666664,17,3.963235294117647,11,0.0575139300981996,0.6018808777429467,0.4640740740740741,2.888888888888889,5,1.2775362090493163
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.72,216,0.04,12,2.696969696969697,7,0.05461517270897638,0.6199261992619927,0.4694444444444444,2.761904761904762,5,1.2594315386131612
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.74,222,0.04,12,2.696969696969697,7,0.05462910105767241,0.6302521008403361,0.4735042735042735,2.6666666666666665,5,1.2876799517425355
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.76,228,0.04,12,2.696969696969697,7,0.054011103658990985,0.631578947368421,0.4666666666666667,2.5277777777777777,5,1.3941566768144005
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.78,234,0.04,12,2.696969696969697,7,0.05042402042402044,0.6580645161290323,0.49242424242424243,2.303030303030303,5,1.3023253907238967
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.8,240,0.04,12,2.696969696969697,7,0.050306698950766775,0.6870229007633588,0.4583333333333333,2.2,5,1.3140268896284684
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.8200000000000001,246,0.02,6,1.2666666666666666,2,0.04332634521313766,0.7572815533980582,0.47716049382716047,2.0,5,1.3471506281091268
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.84,252,0.02,6,1.4,3,0.04240543735224586,0.8,0.517361111111111,1.8333333333333333,4,1.263812574008592
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.86,258,0.016666666666666666,5,1.1,2,0.03774680603948897,0.8571428571428571,0.40079365079365076,1.4761904761904763,4,1.1388819755334665
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.88,264,0.013333333333333334,4,1.1666666666666667,2,0.03571428571428571,0.75,0.2685185185185185,1.1666666666666667,3,0.9574271077563381
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.9,270,0.013333333333333334,4,1.1666666666666667,2,0.03908045977011494,0.7894736842105263,0.3222222222222222,1.0666666666666667,3,1.0934146311237818
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.92,276,0.01,3,1.0,1,0.03260869565217391,1.0,0.25,0.75,2,0.82915619758885
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.9400000000000001,282,0.006666666666666667,2,1.0,1,0.026143790849673203,0,0.0,0.4444444444444444,1,0.4969039949999533
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.96,288,0.006666666666666667,2,1.0,1,0.015151515151515152,0,0.0,0.16666666666666666,1,0.3726779962499649
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.98,294,0.0033333333333333335,1,0.0,0,0.0,0,0.0,0.0,0,0.0
manual_ui_experiment,WS_n300_k10_p0.10,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,1.0,300,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
